,n,L,total_attempts,total_successes,total_collisions,collision_rate,success_rate,throughput,per_node
645,7,46,256,168,88,0.34375,0.65625,0.7728,"[{'tx': 43, 'success': 27, 'collisions': 16}, {'tx': 56, 'success': 46, 'collisions': 10}, {'tx': 34, 'success': 20, 'collisions': 14}, {'tx': 27, 'success': 15, 'collisions': 12}, {'tx': 28, 'success': 20, 'collisions': 8}, {'tx': 27, 'success': 18, 'collisions': 9}, {'tx': 41, 'success': 22, 'collisions': 19}]"
646,7,47,248,169,79,0.3185483870967742,0.6814516129032258,0.7943,"[{'tx': 27, 'success': 13, 'collisions': 14}, {'tx': 46, 'success': 40, 'collisions': 6}, {'tx': 42, 'success': 33, 'collisions': 9}, {'tx': 34, 'success': 23, 'collisions': 11}, {'tx': 48, 'success': 36, 'collisions': 12}, {'tx': 23, 'success': 9, 'collisions': 14}, {'tx': 28, 'success': 15, 'collisions': 13}]"
647,7,48,252,158,94,0.373015873015873,0.626984126984127,0.7584,"[{'tx': 17, 'success': 6, 'collisions': 11}, {'tx': 36, 'success': 24, 'collisions': 12}, {'tx': 32, 'success': 17, 'collisions': 15}, {'tx': 36, 'success': 25, 'collisions': 11}, {'tx': 39, 'success': 23, 'collisions': 16}, {'tx': 44, 'success': 29, 'collisions': 15}, {'tx': 48, 'success': 34, 'collisions': 14}]"
648,7,49,240,165,75,0.3125,0.6875,0.8085,"[{'tx': 36, 'success': 24, 'collisions': 12}, {'tx': 33, 'success': 20, 'collisions': 13}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 28, 'success': 19, 'collisions': 9}, {'tx': 41, 'success': 28, 'collisions': 13}, {'tx': 45, 'success': 34, 'collisions': 11}, {'tx': 42, 'success': 33, 'collisions': 9}]"
649,7,50,236,159,77,0.326271186440678,0.673728813559322,0.795,"[{'tx': 43, 'success': 30, 'collisions': 13}, {'tx': 37, 'success': 27, 'collisions': 10}, {'tx': 33, 'success': 20, 'collisions': 13}, {'tx': 46, 'success': 36, 'collisions': 10}, {'tx': 12, 'success': 3, 'collisions': 9}, {'tx': 36, 'success': 26, 'collisions': 10}, {'tx': 29, 'success': 17, 'collisions': 12}]"
650,7,51,238,156,82,0.3445378151260504,0.6554621848739496,0.7956,"[{'tx': 41, 'success': 30, 'collisions': 11}, {'tx': 29, 'success': 17, 'collisions': 12}, {'tx': 27, 'success': 16, 'collisions': 11}, {'tx': 36, 'success': 25, 'collisions': 11}, {'tx': 38, 'success': 24, 'collisions': 14}, {'tx': 30, 'success': 19, 'collisions': 11}, {'tx': 37, 'success': 25, 'collisions': 12}]"
651,7,52,224,153,71,0.3169642857142857,0.6830357142857143,0.7956,"[{'tx': 36, 'success': 23, 'collisions': 13}, {'tx': 24, 'success': 14, 'collisions': 10}, {'tx': 49, 'success': 39, 'collisions': 10}, {'tx': 41, 'success': 29, 'collisions': 12}, {'tx': 35, 'success': 25, 'collisions': 10}, {'tx': 17, 'success': 9, 'collisions': 8}, {'tx': 22, 'success': 14, 'collisions': 8}]"
652,7,53,229,142,87,0.3799126637554585,0.6200873362445415,0.7526,"[{'tx': 13, 'success': 6, 'collisions': 7}, {'tx': 31, 'success': 16, 'collisions': 15}, {'tx': 42, 'success': 29, 'collisions': 13}, {'tx': 26, 'success': 13, 'collisions': 13}, {'tx': 36, 'success': 24, 'collisions': 12}, {'tx': 38, 'success': 26, 'collisions': 12}, {'tx': 43, 'success': 28, 'collisions': 15}]"
653,7,54,227,141,86,0.3788546255506608,0.6211453744493393,0.7614,"[{'tx': 33, 'success': 19, 'collisions': 14}, {'tx': 41, 'success': 30, 'collisions': 11}, {'tx': 22, 'success': 12, 'collisions': 10}, {'tx': 30, 'success': 17, 'collisions': 13}, {'tx': 31, 'success': 16, 'collisions': 15}, {'tx': 40, 'success': 30, 'collisions': 10}, {'tx': 30, 'success': 17, 'collisions': 13}]"
654,7,55,218,140,78,0.3577981651376147,0.6422018348623854,0.77,"[{'tx': 28, 'success': 17, 'collisions': 11}, {'tx': 37, 'success': 27, 'collisions': 10}, {'tx': 17, 'success': 8, 'collisions': 9}, {'tx': 30, 'success': 16, 'collisions': 14}, {'tx': 37, 'success': 25, 'collisions': 12}, {'tx': 44, 'success': 34, 'collisions': 10}, {'tx': 25, 'success': 13, 'collisions': 12}]"
655,7,56,218,134,84,0.3853211009174312,0.6146788990825688,0.7504,"[{'tx': 33, 'success': 20, 'collisions': 13}, {'tx': 16, 'success': 7, 'collisions': 9}, {'tx': 29, 'success': 18, 'collisions': 11}, {'tx': 29, 'success': 15, 'collisions': 14}, {'tx': 35, 'success': 23, 'collisions': 12}, {'tx': 39, 'success': 27, 'collisions': 12}, {'tx': 37, 'success': 24, 'collisions': 13}]"
656,7,57,219,134,85,0.3881278538812785,0.6118721461187214,0.7638,"[{'tx': 27, 'success': 16, 'collisions': 11}, {'tx': 26, 'success': 17, 'collisions': 9}, {'tx': 35, 'success': 22, 'collisions': 13}, {'tx': 34, 'success': 22, 'collisions': 12}, {'tx': 36, 'success': 19, 'collisions': 17}, {'tx': 40, 'success': 27, 'collisions': 13}, {'tx': 21, 'success': 11, 'collisions': 10}]"
657,7,58,216,127,89,0.41203703703703703,0.5879629629629629,0.7366,"[{'tx': 35, 'success': 24, 'collisions': 11}, {'tx': 40, 'success': 27, 'collisions': 13}, {'tx': 40, 'success': 25, 'collisions': 15}, {'tx': 21, 'success': 8, 'collisions': 13}, {'tx': 32, 'success': 18, 'collisions': 14}, {'tx': 35, 'success': 22, 'collisions': 13}, {'tx': 13, 'success': 3, 'collisions': 10}]"
658,7,59,199,138,61,0.3065326633165829,0.6934673366834171,0.8142,"[{'tx': 35, 'success': 28, 'collisions': 7}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 37, 'success': 26, 'collisions': 11}, {'tx': 20, 'success': 11, 'collisions': 9}, {'tx': 37, 'success': 31, 'collisions': 6}, {'tx': 35, 'success': 24, 'collisions': 11}, {'tx': 16, 'success': 8, 'collisions': 8}]"
659,7,60,199,131,68,0.3417085427135678,0.6582914572864321,0.786,"[{'tx': 37, 'success': 26, 'collisions': 11}, {'tx': 34, 'success': 24, 'collisions': 10}, {'tx': 36, 'success': 25, 'collisions': 11}, {'tx': 13, 'success': 6, 'collisions': 7}, {'tx': 42, 'success': 30, 'collisions': 12}, {'tx': 22, 'success': 13, 'collisions': 9}, {'tx': 15, 'success': 7, 'collisions': 8}]"
660,7,61,201,129,72,0.3582089552238806,0.6417910447761194,0.7869,"[{'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 44, 'success': 31, 'collisions': 13}, {'tx': 27, 'success': 17, 'collisions': 10}, {'tx': 11, 'success': 5, 'collisions': 6}, {'tx': 32, 'success': 19, 'collisions': 13}, {'tx': 30, 'success': 20, 'collisions': 10}, {'tx': 38, 'success': 27, 'collisions': 11}]"
661,7,62,192,127,65,0.3385416666666667,0.6614583333333334,0.7874,"[{'tx': 22, 'success': 16, 'collisions': 6}, {'tx': 38, 'success': 28, 'collisions': 10}, {'tx': 23, 'success': 13, 'collisions': 10}, {'tx': 46, 'success': 38, 'collisions': 8}, {'tx': 28, 'success': 14, 'collisions': 14}, {'tx': 11, 'success': 6, 'collisions': 5}, {'tx': 24, 'success': 12, 'collisions': 12}]"
662,7,63,196,119,77,0.39285714285714285,0.6071428571428571,0.7497,"[{'tx': 34, 'success': 24, 'collisions': 10}, {'tx': 42, 'success': 31, 'collisions': 11}, {'tx': 12, 'success': 3, 'collisions': 9}, {'tx': 28, 'success': 14, 'collisions': 14}, {'tx': 27, 'success': 17, 'collisions': 10}, {'tx': 20, 'success': 10, 'collisions': 10}, {'tx': 33, 'success': 20, 'collisions': 13}]"
663,7,64,191,118,73,0.38219895287958117,0.6178010471204188,0.7552,"[{'tx': 23, 'success': 10, 'collisions': 13}, {'tx': 24, 'success': 14, 'collisions': 10}, {'tx': 18, 'success': 9, 'collisions': 9}, {'tx': 35, 'success': 27, 'collisions': 8}, {'tx': 36, 'success': 24, 'collisions': 12}, {'tx': 35, 'success': 25, 'collisions': 10}, {'tx': 20, 'success': 9, 'collisions': 11}]"
664,7,65,184,120,64,0.34782608695652173,0.6521739130434783,0.78,"[{'tx': 31, 'success': 21, 'collisions': 10}, {'tx': 20, 'success': 10, 'collisions': 10}, {'tx': 34, 'success': 24, 'collisions': 10}, {'tx': 32, 'success': 20, 'collisions': 12}, {'tx': 32, 'success': 23, 'collisions': 9}, {'tx': 7, 'success': 2, 'collisions': 5}, {'tx': 28, 'success': 20, 'collisions': 8}]"
665,7,66,179,121,58,0.3240223463687151,0.6759776536312849,0.7986,"[{'tx': 10, 'success': 5, 'collisions': 5}, {'tx': 31, 'success': 24, 'collisions': 7}, {'tx': 28, 'success': 17, 'collisions': 11}, {'tx': 27, 'success': 18, 'collisions': 9}, {'tx': 32, 'success': 23, 'collisions': 9}, {'tx': 28, 'success': 19, 'collisions': 9}, {'tx': 23, 'success': 15, 'collisions': 8}]"
666,7,67,178,119,59,0.33146067415730335,0.6685393258426966,0.7973,"[{'tx': 13, 'success': 5, 'collisions': 8}, {'tx': 21, 'success': 12, 'collisions': 9}, {'tx': 21, 'success': 11, 'collisions': 10}, {'tx': 31, 'success': 22, 'collisions': 9}, {'tx': 38, 'success': 29, 'collisions': 9}, {'tx': 31, 'success': 23, 'collisions': 8}, {'tx': 23, 'success': 17, 'collisions': 6}]"
667,7,68,175,117,58,0.3314285714285714,0.6685714285714286,0.7956,"[{'tx': 36, 'success': 28, 'collisions': 8}, {'tx': 32, 'success': 20, 'collisions': 12}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 34, 'success': 26, 'collisions': 8}, {'tx': 20, 'success': 12, 'collisions': 8}, {'tx': 33, 'success': 23, 'collisions': 10}]"
668,7,69,172,115,57,0.3313953488372093,0.6686046511627907,0.7935,"[{'tx': 30, 'success': 20, 'collisions': 10}, {'tx': 27, 'success': 17, 'collisions': 10}, {'tx': 33, 'success': 24, 'collisions': 9}, {'tx': 27, 'success': 17, 'collisions': 10}, {'tx': 26, 'success': 19, 'collisions': 7}, {'tx': 6, 'success': 2, 'collisions': 4}, {'tx': 23, 'success': 16, 'collisions': 7}]"
669,7,70,168,113,55,0.3273809523809524,0.6726190476190477,0.791,"[{'tx': 36, 'success': 27, 'collisions': 9}, {'tx': 26, 'success': 19, 'collisions': 7}, {'tx': 29, 'success': 22, 'collisions': 7}, {'tx': 22, 'success': 9, 'collisions': 13}, {'tx': 41, 'success': 33, 'collisions': 8}, {'tx': 5, 'success': 0, 'collisions': 5}, {'tx': 9, 'success': 3, 'collisions': 6}]"
670,7,71,172,107,65,0.37790697674418605,0.622093023255814,0.7597,"[{'tx': 19, 'success': 13, 'collisions': 6}, {'tx': 34, 'success': 20, 'collisions': 14}, {'tx': 22, 'success': 16, 'collisions': 6}, {'tx': 29, 'success': 17, 'collisions': 12}, {'tx': 30, 'success': 21, 'collisions': 9}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 19, 'success': 10, 'collisions': 9}]"
671,7,72,162,111,51,0.3148148148148148,0.6851851851851852,0.7992,"[{'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 28, 'success': 20, 'collisions': 8}, {'tx': 31, 'success': 24, 'collisions': 7}, {'tx': 23, 'success': 14, 'collisions': 9}, {'tx': 32, 'success': 24, 'collisions': 8}, {'tx': 32, 'success': 24, 'collisions': 8}]"
672,7,73,165,108,57,0.34545454545454546,0.6545454545454545,0.7884,"[{'tx': 22, 'success': 16, 'collisions': 6}, {'tx': 26, 'success': 18, 'collisions': 8}, {'tx': 22, 'success': 13, 'collisions': 9}, {'tx': 27, 'success': 19, 'collisions': 8}, {'tx': 22, 'success': 14, 'collisions': 8}, {'tx': 27, 'success': 17, 'collisions': 10}, {'tx': 19, 'success': 11, 'collisions': 8}]"
673,7,74,164,105,59,0.3597560975609756,0.6402439024390244,0.777,"[{'tx': 32, 'success': 22, 'collisions': 10}, {'tx': 22, 'success': 13, 'collisions': 9}, {'tx': 9, 'success': 2, 'collisions': 7}, {'tx': 33, 'success': 23, 'collisions': 10}, {'tx': 18, 'success': 11, 'collisions': 7}, {'tx': 25, 'success': 16, 'collisions': 9}, {'tx': 25, 'success': 18, 'collisions': 7}]"
674,7,75,167,101,66,0.39520958083832336,0.6047904191616766,0.7575,"[{'tx': 26, 'success': 17, 'collisions': 9}, {'tx': 30, 'success': 18, 'collisions': 12}, {'tx': 6, 'success': 0, 'collisions': 6}, {'tx': 26, 'success': 15, 'collisions': 11}, {'tx': 27, 'success': 19, 'collisions': 8}, {'tx': 31, 'success': 21, 'collisions': 10}, {'tx': 21, 'success': 11, 'collisions': 10}]"
675,7,76,159,103,56,0.3522012578616352,0.6477987421383647,0.7828,"[{'tx': 26, 'success': 20, 'collisions': 6}, {'tx': 24, 'success': 18, 'collisions': 6}, {'tx': 26, 'success': 18, 'collisions': 8}, {'tx': 26, 'success': 18, 'collisions': 8}, {'tx': 25, 'success': 14, 'collisions': 11}, {'tx': 12, 'success': 5, 'collisions': 7}, {'tx': 20, 'success': 10, 'collisions': 10}]"
676,7,77,158,102,56,0.35443037974683544,0.6455696202531646,0.7854,"[{'tx': 29, 'success': 23, 'collisions': 6}, {'tx': 28, 'success': 19, 'collisions': 9}, {'tx': 23, 'success': 12, 'collisions': 11}, {'tx': 8, 'success': 2, 'collisions': 6}, {'tx': 20, 'success': 12, 'collisions': 8}, {'tx': 23, 'success': 14, 'collisions': 9}, {'tx': 27, 'success': 20, 'collisions': 7}]"
677,7,78,152,105,47,0.3092105263157895,0.6907894736842105,0.819,"[{'tx': 18, 'success': 12, 'collisions': 6}, {'tx': 24, 'success': 17, 'collisions': 7}, {'tx': 25, 'success': 17, 'collisions': 8}, {'tx': 25, 'success': 19, 'collisions': 6}, {'tx': 26, 'success': 21, 'collisions': 5}, {'tx': 20, 'success': 11, 'collisions': 9}, {'tx': 14, 'success': 8, 'collisions': 6}]"
678,7,79,151,101,50,0.33112582781456956,0.6688741721854304,0.7979,"[{'tx': 15, 'success': 9, 'collisions': 6}, {'tx': 27, 'success': 18, 'collisions': 9}, {'tx': 24, 'success': 17, 'collisions': 7}, {'tx': 23, 'success': 15, 'collisions': 8}, {'tx': 18, 'success': 12, 'collisions': 6}, {'tx': 31, 'success': 24, 'collisions': 7}, {'tx': 13, 'success': 6, 'collisions': 7}]"
679,7,80,146,101,45,0.3082191780821918,0.6917808219178082,0.808,"[{'tx': 22, 'success': 14, 'collisions': 8}, {'tx': 15, 'success': 9, 'collisions': 6}, {'tx': 16, 'success': 9, 'collisions': 7}, {'tx': 23, 'success': 18, 'collisions': 5}, {'tx': 37, 'success': 29, 'collisions': 8}, {'tx': 27, 'success': 21, 'collisions': 6}, {'tx': 6, 'success': 1, 'collisions': 5}]"
680,7,81,148,100,48,0.32432432432432434,0.6756756756756757,0.81,"[{'tx': 4, 'success': 0, 'collisions': 4}, {'tx': 21, 'success': 16, 'collisions': 5}, {'tx': 24, 'success': 17, 'collisions': 7}, {'tx': 24, 'success': 16, 'collisions': 8}, {'tx': 27, 'success': 18, 'collisions': 9}, {'tx': 16, 'success': 9, 'collisions': 7}, {'tx': 32, 'success': 24, 'collisions': 8}]"
681,7,82,148,94,54,0.36486486486486486,0.6351351351351351,0.7708,"[{'tx': 21, 'success': 13, 'collisions': 8}, {'tx': 24, 'success': 17, 'collisions': 7}, {'tx': 17, 'success': 10, 'collisions': 7}, {'tx': 23, 'success': 14, 'collisions': 9}, {'tx': 20, 'success': 13, 'collisions': 7}, {'tx': 28, 'success': 19, 'collisions': 9}, {'tx': 15, 'success': 8, 'collisions': 7}]"
682,7,83,145,97,48,0.3310344827586207,0.6689655172413793,0.8051,"[{'tx': 18, 'success': 10, 'collisions': 8}, {'tx': 20, 'success': 14, 'collisions': 6}, {'tx': 19, 'success': 13, 'collisions': 6}, {'tx': 31, 'success': 24, 'collisions': 7}, {'tx': 25, 'success': 19, 'collisions': 6}, {'tx': 21, 'success': 13, 'collisions': 8}, {'tx': 11, 'success': 4, 'collisions': 7}]"
683,7,84,151,88,63,0.41721854304635764,0.5827814569536424,0.7392,"[{'tx': 26, 'success': 17, 'collisions': 9}, {'tx': 28, 'success': 18, 'collisions': 10}, {'tx': 20, 'success': 11, 'collisions': 9}, {'tx': 25, 'success': 14, 'collisions': 11}, {'tx': 15, 'success': 7, 'collisions': 8}, {'tx': 21, 'success': 12, 'collisions': 9}, {'tx': 16, 'success': 9, 'collisions': 7}]"
684,7,85,143,92,51,0.35664335664335667,0.6433566433566433,0.782,"[{'tx': 30, 'success': 18, 'collisions': 12}, {'tx': 25, 'success': 21, 'collisions': 4}, {'tx': 16, 'success': 8, 'collisions': 8}, {'tx': 18, 'success': 11, 'collisions': 7}, {'tx': 19, 'success': 10, 'collisions': 9}, {'tx': 23, 'success': 17, 'collisions': 6}, {'tx': 12, 'success': 7, 'collisions': 5}]"
685,7,86,140,95,45,0.32142857142857145,0.6785714285714286,0.817,"[{'tx': 30, 'success': 24, 'collisions': 6}, {'tx': 26, 'success': 21, 'collisions': 5}, {'tx': 10, 'success': 4, 'collisions': 6}, {'tx': 20, 'success': 12, 'collisions': 8}, {'tx': 21, 'success': 14, 'collisions': 7}, {'tx': 23, 'success': 16, 'collisions': 7}, {'tx': 10, 'success': 4, 'collisions': 6}]"
686,7,87,142,90,52,0.36619718309859156,0.6338028169014085,0.783,"[{'tx': 11, 'success': 7, 'collisions': 4}, {'tx': 23, 'success': 16, 'collisions': 7}, {'tx': 23, 'success': 13, 'collisions': 10}, {'tx': 22, 'success': 13, 'collisions': 9}, {'tx': 24, 'success': 18, 'collisions': 6}, {'tx': 20, 'success': 12, 'collisions': 8}, {'tx': 19, 'success': 11, 'collisions': 8}]"
687,7,88,138,88,50,0.36231884057971014,0.6376811594202898,0.7744,"[{'tx': 22, 'success': 13, 'collisions': 9}, {'tx': 29, 'success': 22, 'collisions': 7}, {'tx': 26, 'success': 16, 'collisions': 10}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 29, 'success': 20, 'collisions': 9}, {'tx': 21, 'success': 15, 'collisions': 6}, {'tx': 5, 'success': 1, 'collisions': 4}]"
688,7,89,139,90,49,0.35251798561151076,0.6474820143884892,0.801,"[{'tx': 20, 'success': 12, 'collisions': 8}, {'tx': 21, 'success': 14, 'collisions': 7}, {'tx': 25, 'success': 17, 'collisions': 8}, {'tx': 14, 'success': 6, 'collisions': 8}, {'tx': 24, 'success': 16, 'collisions': 8}, {'tx': 31, 'success': 25, 'collisions': 6}, {'tx': 4, 'success': 0, 'collisions': 4}]"
689,7,90,136,86,50,0.36764705882352944,0.6323529411764706,0.774,"[{'tx': 20, 'success': 13, 'collisions': 7}, {'tx': 7, 'success': 1, 'collisions': 6}, {'tx': 26, 'success': 21, 'collisions': 5}, {'tx': 25, 'success': 16, 'collisions': 9}, {'tx': 22, 'success': 15, 'collisions': 7}, {'tx': 22, 'success': 14, 'collisions': 8}, {'tx': 14, 'success': 6, 'collisions': 8}]"
690,7,91,133,89,44,0.3308270676691729,0.6691729323308271,0.8099,"[{'tx': 17, 'success': 11, 'collisions': 6}, {'tx': 15, 'success': 10, 'collisions': 5}, {'tx': 19, 'success': 14, 'collisions': 5}, {'tx': 21, 'success': 12, 'collisions': 9}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 16, 'success': 11, 'collisions': 5}, {'tx': 30, 'success': 23, 'collisions': 7}]"
691,7,92,135,81,54,0.4,0.6,0.7452,"[{'tx': 20, 'success': 11, 'collisions': 9}, {'tx': 23, 'success': 13, 'collisions': 10}, {'tx': 13, 'success': 6, 'collisions': 7}, {'tx': 24, 'success': 18, 'collisions': 6}, {'tx': 22, 'success': 12, 'collisions': 10}, {'tx': 9, 'success': 4, 'collisions': 5}, {'tx': 24, 'success': 17, 'collisions': 7}]"
692,7,93,133,82,51,0.38345864661654133,0.6165413533834586,0.7626,"[{'tx': 25, 'success': 15, 'collisions': 10}, {'tx': 24, 'success': 14, 'collisions': 10}, {'tx': 12, 'success': 6, 'collisions': 6}, {'tx': 27, 'success': 20, 'collisions': 7}, {'tx': 21, 'success': 14, 'collisions': 7}, {'tx': 7, 'success': 2, 'collisions': 5}, {'tx': 17, 'success': 11, 'collisions': 6}]"
693,7,94,131,81,50,0.3816793893129771,0.6183206106870229,0.7614,"[{'tx': 25, 'success': 18, 'collisions': 7}, {'tx': 7, 'success': 1, 'collisions': 6}, {'tx': 26, 'success': 20, 'collisions': 6}, {'tx': 15, 'success': 9, 'collisions': 6}, {'tx': 20, 'success': 12, 'collisions': 8}, {'tx': 13, 'success': 5, 'collisions': 8}, {'tx': 25, 'success': 16, 'collisions': 9}]"
694,7,95,125,84,41,0.328,0.672,0.798,"[{'tx': 16, 'success': 11, 'collisions': 5}, {'tx': 20, 'success': 13, 'collisions': 7}, {'tx': 15, 'success': 8, 'collisions': 7}, {'tx': 25, 'success': 19, 'collisions': 6}, {'tx': 12, 'success': 7, 'collisions': 5}, {'tx': 23, 'success': 19, 'collisions': 4}, {'tx': 14, 'success': 7, 'collisions': 7}]"
695,7,96,125,85,40,0.32,0.68,0.816,"[{'tx': 22, 'success': 16, 'collisions': 6}, {'tx': 14, 'success': 6, 'collisions': 8}, {'tx': 15, 'success': 11, 'collisions': 4}, {'tx': 6, 'success': 1, 'collisions': 5}, {'tx': 24, 'success': 17, 'collisions': 7}, {'tx': 22, 'success': 17, 'collisions': 5}, {'tx': 22, 'success': 17, 'collisions': 5}]"
696,7,97,128,80,48,0.375,0.625,0.776,"[{'tx': 18, 'success': 12, 'collisions': 6}, {'tx': 17, 'success': 10, 'collisions': 7}, {'tx': 20, 'success': 14, 'collisions': 6}, {'tx': 16, 'success': 10, 'collisions': 6}, {'tx': 16, 'success': 9, 'collisions': 7}, {'tx': 22, 'success': 15, 'collisions': 7}, {'tx': 19, 'success': 10, 'collisions': 9}]"
697,7,98,122,80,42,0.3442622950819672,0.6557377049180327,0.784,"[{'tx': 22, 'success': 14, 'collisions': 8}, {'tx': 8, 'success': 2, 'collisions': 6}, {'tx': 12, 'success': 6, 'collisions': 6}, {'tx': 19, 'success': 13, 'collisions': 6}, {'tx': 22, 'success': 17, 'collisions': 5}, {'tx': 23, 'success': 18, 'collisions': 5}, {'tx': 16, 'success': 10, 'collisions': 6}]"
698,7,99,122,79,43,0.3524590163934426,0.6475409836065574,0.7821,"[{'tx': 14, 'success': 8, 'collisions': 6}, {'tx': 26, 'success': 19, 'collisions': 7}, {'tx': 10, 'success': 5, 'collisions': 5}, {'tx': 16, 'success': 8, 'collisions': 8}, {'tx': 21, 'success': 16, 'collisions': 5}, {'tx': 16, 'success': 11, 'collisions': 5}, {'tx': 19, 'success': 12, 'collisions': 7}]"
699,7,100,121,80,41,0.33884297520661155,0.6611570247933884,0.8,"[{'tx': 11, 'success': 6, 'collisions': 5}, {'tx': 26, 'success': 22, 'collisions': 4}, {'tx': 19, 'success': 11, 'collisions': 8}, {'tx': 17, 'success': 10, 'collisions': 7}, {'tx': 18, 'success': 15, 'collisions': 3}, {'tx': 14, 'success': 7, 'collisions': 7}, {'tx': 16, 'success': 9, 'collisions': 7}]"
700,8,1,4621,3028,1593,0.34473057779701366,0.6552694222029863,0.3028,"[{'tx': 620, 'success': 405, 'collisions': 215}, {'tx': 484, 'success': 306, 'collisions': 178}, {'tx': 709, 'success': 488, 'collisions': 221}, {'tx': 649, 'success': 433, 'collisions': 216}, {'tx': 577, 'success': 382, 'collisions': 195}, {'tx': 426, 'success': 279, 'collisions': 147}, {'tx': 561, 'success': 374, 'collisions': 187}, {'tx': 595, 'success': 361, 'collisions': 234}]"
701,8,2,3480,2316,1164,0.33448275862068966,0.6655172413793103,0.4632,"[{'tx': 446, 'success': 291, 'collisions': 155}, {'tx': 221, 'success': 127, 'collisions': 94}, {'tx': 480, 'success': 324, 'collisions': 156}, {'tx': 432, 'success': 288, 'collisions': 144}, {'tx': 452, 'success': 311, 'collisions': 141}, {'tx': 531, 'success': 364, 'collisions': 167}, {'tx': 420, 'success': 265, 'collisions': 155}, {'tx': 498, 'success': 346, 'collisions': 152}]"
702,8,3,2556,1708,848,0.3317683881064163,0.6682316118935837,0.5124,"[{'tx': 152, 'success': 93, 'collisions': 59}, {'tx': 306, 'success': 200, 'collisions': 106}, {'tx': 459, 'success': 331, 'collisions': 128}, {'tx': 352, 'success': 236, 'collisions': 116}, {'tx': 140, 'success': 78, 'collisions': 62}, {'tx': 271, 'success': 161, 'collisions': 110}, {'tx': 432, 'success': 299, 'collisions': 133}, {'tx': 444, 'success': 310, 'collisions': 134}]"
703,8,4,2167,1449,718,0.33133364097831103,0.6686663590216889,0.5796,"[{'tx': 333, 'success': 224, 'collisions': 109}, {'tx': 169, 'success': 110, 'collisions': 59}, {'tx': 116, 'success': 75, 'collisions': 41}, {'tx': 321, 'success': 221, 'collisions': 100}, {'tx': 336, 'success': 233, 'collisions': 103}, {'tx': 352, 'success': 237, 'collisions': 115}, {'tx': 282, 'success': 184, 'collisions': 98}, {'tx': 258, 'success': 165, 'collisions': 93}]"
704,8,5,1902,1216,686,0.36067297581493163,0.6393270241850684,0.608,"[{'tx': 194, 'success': 112, 'collisions': 82}, {'tx': 281, 'success': 189, 'collisions': 92}, {'tx': 298, 'success': 204, 'collisions': 94}, {'tx': 255, 'success': 163, 'collisions': 92}, {'tx': 203, 'success': 119, 'collisions': 84}, {'tx': 206, 'success': 131, 'collisions': 75}, {'tx': 236, 'success': 150, 'collisions': 86}, {'tx': 229, 'success': 148, 'collisions': 81}]"
705,8,6,1664,1059,605,0.3635817307692308,0.6364182692307693,0.6354,"[{'tx': 198, 'success': 118, 'collisions': 80}, {'tx': 203, 'success': 129, 'collisions': 74}, {'tx': 229, 'success': 150, 'collisions': 79}, {'tx': 195, 'success': 120, 'collisions': 75}, {'tx': 228, 'success': 148, 'collisions': 80}, {'tx': 212, 'success': 129, 'collisions': 83}, {'tx': 243, 'success': 164, 'collisions': 79}, {'tx': 156, 'success': 101, 'collisions': 55}]"
706,8,7,1413,903,510,0.3609341825902335,0.6390658174097664,0.6321,"[{'tx': 187, 'success': 117, 'collisions': 70}, {'tx': 215, 'success': 139, 'collisions': 76}, {'tx': 180, 'success': 119, 'collisions': 61}, {'tx': 165, 'success': 102, 'collisions': 63}, {'tx': 192, 'success': 126, 'collisions': 66}, {'tx': 173, 'success': 99, 'collisions': 74}, {'tx': 232, 'success': 160, 'collisions': 72}, {'tx': 69, 'success': 41, 'collisions': 28}]"
707,8,8,1256,844,412,0.32802547770700635,0.6719745222929936,0.6752,"[{'tx': 190, 'success': 126, 'collisions': 64}, {'tx': 139, 'success': 92, 'collisions': 47}, {'tx': 192, 'success': 132, 'collisions': 60}, {'tx': 222, 'success': 165, 'collisions': 57}, {'tx': 189, 'success': 132, 'collisions': 57}, {'tx': 180, 'success': 112, 'collisions': 68}, {'tx': 136, 'success': 85, 'collisions': 51}, {'tx': 8, 'success': 0, 'collisions': 8}]"
708,8,9,1196,763,433,0.3620401337792642,0.6379598662207357,0.6867,"[{'tx': 119, 'success': 73, 'collisions': 46}, {'tx': 179, 'success': 117, 'collisions': 62}, {'tx': 126, 'success': 78, 'collisions': 48}, {'tx': 110, 'success': 64, 'collisions': 46}, {'tx': 194, 'success': 131, 'collisions': 63}, {'tx': 162, 'success': 104, 'collisions': 58}, {'tx': 163, 'success': 109, 'collisions': 54}, {'tx': 143, 'success': 87, 'collisions': 56}]"
